0.000000000000000000e+00
0.000000000000000000e+00
3.153507709999999742e-01
3.205528260000000129e-01
3.304162030000000194e-01
3.379347329999999872e-01
3.454084399999999833e-01
3.530757429999999975e-01
3.625154500000000168e-01
3.703227040000000025e-01
3.801164630000000155e-01
3.884081839999999897e-01
3.959465030000000052e-01
4.051218030000000025e-01
4.129323959999999794e-01
4.274995329999999871e-01
4.320025450000000156e-01
4.373326300000000000e-01
4.452414510000000103e-01
4.545991420000000116e-01
4.622209070000000142e-01
4.702877999999999781e-01
4.798669819999999975e-01
4.872918130000000181e-01
4.954466820000000271e-01
5.034220219999999690e-01
5.123136050000000052e-01
5.219800470000000026e-01
5.282101630000000103e-01
5.374393459999999845e-01
5.471787449999999664e-01
5.546672350000000362e-01
5.621402269999999923e-01
5.703194139999999690e-01
5.792655949999999665e-01
5.876452920000000413e-01
5.976967810000000103e-01
6.049036979999999897e-01
6.127727029999999742e-01
6.223809719999999768e-01
6.301259999999999639e-01
6.399865150000000336e-01
6.457138059999999458e-01
6.547050479999999562e-01
6.624705789999999483e-01
6.704792979999999458e-01
6.784858710000000181e-01
6.873342989999999819e-01
6.951005460000000413e-01
7.041716580000000336e-01
7.120716569999999690e-01
7.200646400000000336e-01
7.290773390000000465e-01
7.371160989999999691e-01
7.451357840000000232e-01
7.533271310000000387e-01
7.622058390000000516e-01
7.702894209999999742e-01
7.793898580000000464e-01
7.872471810000000181e-01
7.963950640000000414e-01
8.048350810000000077e-01
8.130371570000000103e-01
8.216099740000000207e-01
8.298101430000000001e-01
8.382840160000000207e-01
8.461806779999999639e-01
8.548531529999999767e-01
8.641836640000000180e-01
8.720118999999999509e-01
8.813629149999999690e-01
8.896436690000000258e-01
8.968105320000000491e-01
9.071910380000000051e-01
9.144444470000000491e-01
9.223418239999999768e-01
9.303414819999999974e-01
9.376626019999999562e-01
9.461479189999999484e-01
9.544737340000000181e-01
9.635300639999999639e-01
9.709134099999999767e-01
9.803526399999999974e-01
9.884002210000000233e-01
9.962456229999999691e-01
1.005358219000000108e+00
1.013007878999999889e+00
1.021391868999999897e+00
1.029948234999999990e+00
1.038626432999999905e+00
1.045777798000000036e+00
1.055220604000000062e+00
1.063042878999999941e+00
1.071208954000000046e+00
1.080346346000000013e+00
1.088409186000000028e+00
1.096189021999999902e+00
1.105422496999999948e+00
1.113504647999999930e+00
1.121232033000000072e+00
1.130124568999999912e+00
1.138232230999999928e+00
1.146332503000000003e+00
