3.107448095231978707e-02, 4.095662167158413414e-02, 4.591259926127774782e-02, 5.024861120057164815e-02, 7.130667298498155615e-02, 8.325108771497514992e-02, 6.313918224075791563e-02, 2.367691222723098884e-02, 3.598247337210897651e-02, 3.493783624080538941e-02, 5.813640992985826678e-02, 1.033220230804505757e-01, 1.160154454968024551e-01, 1.025971368601789058e-01, 7.874990722304525681e-02, 6.282997392919260904e-02, 8.965763568598730804e-02, 8.478663072766920439e-02, 6.739000939311205751e-02, 7.977773236005646085e-02, 9.353500179933753322e-02, 1.110975836654652799e-01, 8.830905118384267671e-02, 4.421267540984371441e-02, 8.856014395501569936e-02, 1.053281221337694501e-01, 7.353571517459923934e-02, 5.359434337994564701e-02, 6.045572055194545213e-02, 6.952238331397733728e-02, 8.647062685009991589e-02, 6.577157510621911563e-02, 2.377312164723176940e-02, 6.557627379555404368e-02, 5.446785217482088409e-02, 2.123380991234252377e-02, -2.661013039587848197e-02, -2.098303223323650171e-02, 3.325027109911146000e-02, 8.730572606982338335e-03, 2.493448099888394276e-02, 3.383820974225040107e-02, 4.160895510779475531e-02, 2.330795891668378458e-02, -7.863408575313543883e-03, -8.970102647097516826e-03, 2.906839870817185673e-02, 1.358149970624581218e-02, 3.270199388969653904e-03, 1.498012962483893928e-02, 1.393478115129874982e-02, -3.156092849486251406e-02, -5.130004241968895949e-03, -6.387355494369357893e-03, 3.614967355105911870e-03, 2.431337075453231591e-02, 4.219517250144425025e-01, 4.265695794012291375e-01, 3.765603065114426773e-01, 3.088227717820613005e-01, 2.759429031516904551e-01, 2.483757884024860030e-01, 2.074284290789396301e-01, 1.581498798164103214e-01
2.029981812026439292e-01, 5.585283323141684159e-02, -5.029993158830046995e-02, -7.896985047911020406e-02, -7.243443121372229732e-02, -4.806743025843101397e-02, 1.292360258547952702e-02, 4.191266998886846590e-02, 1.334733804771195964e-01, -3.393743813701513568e-02, -1.471197415001699871e-01, -1.454969462073026076e-01, -1.091947858309235131e-01, -6.050703102157234392e-02, 2.025206612920971497e-02, 7.433776796109659024e-02, 1.183288482616611827e-02, -1.763354548776816799e-01, -2.042454880758078350e-01, -1.507703109049154666e-01, -8.661899400464097287e-02, -4.264681160807497207e-02, 6.823420643121656803e-02, 1.029706664320398229e-01, -7.223194937732417553e-02, -2.146403533919374607e-01, -2.334656566212189033e-01, -1.477597417010835523e-01, -5.938207470440601266e-02, -9.700419947986552160e-03, 8.710549801411036908e-02, 1.159052348483786410e-01, -1.013737217783658717e-01, -2.049095228974475158e-01, -2.245193414127934772e-01, -1.085167652308958869e-01, -2.163273175977680624e-02, 3.638335330082156406e-03, 9.345079399733302594e-02, 8.865757493257712951e-02, -1.161515950208540787e-01, -2.270150370666535189e-01, -2.582351187955846950e-01, -1.075213672962843786e-01, 9.265366478913836246e-03, 1.159720850604750199e-02, 8.707459534265143963e-02, 4.792414584355559476e-02, -1.483918865686653932e-01, -2.147169333650844891e-01, -2.697517214120911944e-01, -1.620570225932438935e-01, -4.276068898030093574e-02, 6.910427594103491465e-03, 4.441032779749418818e-02, 5.575165785037245608e-02, -9.861404525968998913e-02, -1.454791029965400162e-01, -2.277117256379544985e-01, -1.828398566743460185e-01, -7.443457758034269234e-02, -7.813456990458832662e-04, 2.768954224831807545e-02, 1.037544084739904122e-02
-6.233461697536117618e-02, -8.891273670234216275e-02, -1.068210283218560958e-01, -8.838531591586158698e-02, 4.199271707981025448e-02, 1.624513703699652090e-01, 1.579333004156331377e-01, 1.032514574240648159e-01, -9.291172771258697505e-02, -1.330538313284156671e-01, -1.274345356060227474e-01, -2.495194837009475156e-02, 1.508330991303124535e-01, 2.142673079619971110e-01, 1.864936372212742943e-01, 1.240731688212468320e-01, -1.103522926637512114e-01, -1.442757029491075482e-01, -8.614207599652205782e-02, 1.023606070067595020e-01, 1.929433150905853767e-01, 1.921928261527628135e-01, 1.658686116114795328e-01, 1.140787907495695724e-01, -1.285823097742936905e-01, -1.244415064449072295e-01, 6.322011883556204193e-02, 1.792190722245447787e-01, 1.863859631146265183e-01, 1.693660037803134677e-01, 1.362011453526501548e-01, 1.006533491571174332e-01, -8.754629190945542594e-02, -1.712505980773306553e-03, 1.609570848487832384e-01, 1.742203186068685961e-01, 1.559258852707618714e-01, 1.279799043032349981e-01, 1.120382370959487894e-01, 8.898231450942512000e-02, 1.898784243842802782e-02, 1.465190859459476469e-01, 1.808922815937408779e-01, 1.617470452751478827e-01, 1.294806602278383012e-01, 9.912383627116969076e-02, 8.780270345311443070e-02, 6.891473165754757879e-02, 1.317304470119070314e-01, 1.781216543085743786e-01, 1.605439910826595706e-01, 1.287831165391659372e-01, 9.869328399905406835e-02, 8.124471459469412293e-02, 7.451296898756412657e-02, 4.708774387396408995e-02, 1.303394570090934679e-01, 1.241050974774899618e-01, 1.007670678149602261e-01, 7.462163540682519025e-02, 5.691456491900793307e-02, 5.127693257842334817e-02, 4.492324787169894862e-02, 3.114277155761900964e-02
4.368191310959117397e-03, -3.095936438827451981e-02, -3.754453916365815824e-02, 3.119272597564445165e-03, 1.801570720440389198e-02, 3.041398807815127656e-02, 1.062276837778420267e-02, -6.544410861655736156e-02, 6.181908554658414184e-02, 1.276499567153102643e-01, 5.372424110736053610e-02, 2.717620466680044714e-02, 3.501672885482532555e-02, 1.129452550837899832e-01, -1.219675082656257112e-02, -6.283667307428099369e-02, 2.681465014322003890e-02, 1.311707719850885856e-01, 9.157713180908988448e-02, -8.867136070508722934e-02, 2.273689432615626921e-02, 1.731902170371538152e-01, 4.057056399538600672e-02, -4.334445864376922780e-02, -6.348789521896250343e-02, -6.131424736492232380e-02, -1.100733079912670082e-01, -1.472051623997102932e-01, -2.120484432832407326e-02, -5.410751523528911644e-02, -1.534852013532691795e-01, -1.171376421800908868e-01, 2.320407201616035003e-02, 1.466883375696758328e-02, -1.233166596611725285e-01, -1.259524357364688318e-01, -4.755440855945441275e-02, 2.108132055452425352e-02, 1.174162660482373777e-02, -6.330035476415211970e-02, -5.396804797020283290e-02, 1.475849154743462920e-02, 1.211361471064215378e-01, 1.358258335328192679e-01, -1.312511255202863103e-01, -1.298603883290941341e-01, -1.074222803861033526e-01, -1.322201819448091120e-01, -4.698727797671316958e-02, -8.874874171408715651e-02, -7.695627518144246282e-02, 8.169576258213906428e-02, 2.924513497367111636e-01, 8.803450952542991870e-02, -1.731191021274953723e-01, -1.255581782802795698e-01, 6.025113142307940428e-02, 7.357088841603270923e-02, -6.894732337029745028e-02, -2.856117253333089190e-01, -8.016830160899823809e-02, 4.061848702906249442e-01, 4.738749305218999952e-01, 9.284029856210154752e-02
-3.327107019816723243e-02, -5.708209232011020318e-02, -7.021546414314501494e-02, -6.175323249298362432e-02, -3.441176885759465037e-02, -2.155397553428282584e-02, 1.027090311771054580e-02, 3.457465453108134190e-02, -4.398518332277869675e-02, -2.968761696740985709e-02, 2.385863733327656198e-03, 6.396523736417362993e-02, 1.158337888172428221e-01, 1.338651109822626972e-01, 1.322626368594246593e-01, 5.993818066612156825e-02, 7.933127455830130473e-03, 6.471117788756838851e-02, 1.319741543436404596e-01, 2.231885252696952371e-01, 2.934552615163654177e-01, 2.774116107444989932e-01, 1.392412057101406475e-01, -6.687001717751299076e-03, 4.349361953692697236e-02, 1.138421759503785297e-01, 1.872027092152635519e-01, 2.428046134871462702e-01, 2.444270507563446881e-01, 1.638745479116174020e-01, -1.156524200314303910e-03, -5.854145778307300735e-02, 5.547464217670491915e-02, 1.586080189608132796e-01, 2.302171033820392676e-01, 2.217256289292938998e-01, 1.709807973696905736e-01, 1.742773863684858246e-02, -6.352641131263811469e-02, -6.089311412001535695e-02, 8.434409942995516052e-02, 1.814152651832069141e-01, 2.360484690212424352e-01, 1.923719874814156239e-01, 7.989329240735078275e-02, -3.149437882548391382e-02, -8.424991681476029504e-02, -6.161978228461819501e-02, 1.025004264450169594e-01, 1.954711525675140171e-01, 2.032668152787780735e-01, 9.080084287068337923e-02, -1.391850383500083457e-02, -6.580425805355813451e-02, -7.379294273438730123e-02, -5.595009527723241588e-02, 6.781364472303917645e-02, 1.331390031527596440e-01, 9.143069393648343979e-02, -5.985736337610171771e-03, -6.173524280705239980e-02, -5.704592389886941478e-02, -4.957655044540011657e-02, -3.767945195191890750e-02
1.227535911740124525e-01, 2.269364506724394492e-02, -7.166650669082709479e-02, -6.666455756839916036e-02, 1.267875480172052849e-03, 5.445055862243024236e-02, 2.050289272349953562e-01, 1.446009007169859195e-01, 1.316324327029279873e-01, 7.438425011267123244e-02, -1.964681432932528782e-02, -3.986337773299897247e-02, -2.225268339757993652e-02, -2.488495763483365361e-02, 1.352629758133456483e-01, 1.638549836270592197e-01, 2.272906343305114152e-01, 2.097139124830180723e-01, 6.439332375320824808e-02, 5.324654802874292936e-02, 5.762825545664317095e-02, -2.099775295823341076e-02, -1.815143763580843658e-02, 6.493738685454092385e-02, 2.355692341752683161e-01, 2.533249762399573113e-01, 1.448246762074896221e-01, 6.854384809863525718e-02, 1.222104221979453814e-01, 2.740100920100613929e-02, -1.284266128150685637e-01, -9.478931969083180531e-02, 1.889655336744934244e-01, 2.305315154818861068e-01, 1.833228313649666597e-01, 1.106480876562631471e-01, 2.220421063751487345e-01, 1.053686103300711108e-01, -1.421675019928129724e-01, -1.030108182131321271e-01, 1.182232764786143586e-01, 2.632018283644724788e-01, 1.956723997217693634e-01, 1.091460277701741116e-01, 1.585077757117236696e-01, 1.231809195985653915e-01, -1.043311787685190922e-01, -5.112564221367016382e-02, 5.178637164799685527e-02, 1.841090682656834343e-01, 6.163023111088214434e-02, -4.820299119519175224e-02, -3.354590057519084290e-02, 3.333769734156370040e-02, -7.012297720102021736e-02, -1.461583666312776114e-02, -5.433884917225247080e-02, -3.939865680320471519e-02, -1.507952210711647201e-01, -1.770579631112900731e-01, -1.072251394787230583e-01, 1.193613717138912976e-02, 5.680644951238638524e-03, 8.295370819062701517e-02
-1.221272950167236609e-01, -1.361546367214153119e-01, -1.142196537701539866e-01, -7.935605736291648227e-02, -6.252920510467989412e-02, -3.744524538141833642e-02, -2.264138106598568775e-02, -1.555981512806663483e-02, -1.508630236186864204e-01, -1.696136491234167820e-01, -1.526930328377381907e-01, -1.192963468515698400e-01, -8.778807431124968641e-02, -5.273466546099039171e-02, -3.884616348387400636e-02, -1.482192204449051323e-02, -1.521072899889982233e-01, -1.894753608186803551e-01, -1.773157859468254549e-01, -1.490227880132607707e-01, -1.168599588600886946e-01, -8.950404947163867475e-02, -5.711472608376778892e-02, -3.503224963813714871e-02, -1.217960697168377349e-01, -1.858870287415171352e-01, -1.909853419952459719e-01, -1.800550763713212321e-01, -1.579383006899454100e-01, -1.288130061085100142e-01, -9.242649418918885695e-02, -5.545501478684788238e-02, -4.013813019416475475e-02, -1.159694939943786418e-01, -1.756090395522644509e-01, -1.892911231562622587e-01, -1.870090228635269136e-01, -1.594222597149174137e-01, -1.200307299775544567e-01, -8.238271793560333900e-02, 7.039047671733744682e-02, 4.117728651243052207e-02, -6.212362496630479541e-02, -1.535089351489302700e-01, -1.895293371240979463e-01, -1.829192569073586350e-01, -1.448591742896720436e-01, -1.093684472129701352e-01, 9.679756616866838637e-02, 1.120590398714980396e-01, 7.083618943208540297e-02, -4.486436039269268983e-02, -1.703280020641797232e-01, -1.898525096837066495e-01, -1.642127677148167153e-01, -1.205012714057199369e-01, 6.758529676963610788e-02, 8.743855657245276636e-02, 8.224760856540994092e-02, 1.489744126525029827e-02, -1.068651687898394126e-01, -1.697207153556199444e-01, -1.516112021807634880e-01, -1.092691681446775337e-01
-2.969459364217648667e-01, -1.005037757456428427e-01, -1.722060224872114936e-02, 4.385855857974920585e-02, 7.543461070909761312e-02, 6.693061600084668217e-02, 5.984406884060871484e-02, 5.467831069060610089e-02, -2.870862073217912425e-01, -4.698260959348449922e-02, -8.232065219224757313e-02, -1.227773954259574335e-01, -7.417806110653284157e-02, 2.708119843562078327e-02, 2.840055077287368182e-02, 5.671476391048443921e-02, -1.600373045280325535e-01, 2.580603213069474627e-02, 9.167294954531281237e-02, 4.206495771354854668e-02, -1.959961495278455743e-02, -2.324863426844442707e-02, -6.412571601020007617e-02, -1.508210351185677520e-02, -4.091600900338961816e-02, -9.269045774978330876e-02, 1.061528207774914967e-01, 1.271552658351266241e-01, 1.033625060425768932e-01, 1.085572880138337276e-01, 9.437961658025663392e-02, 3.883042168445207613e-03, 1.499181312179566176e-02, -2.060521395450436513e-02, -2.296453154582297485e-01, 4.440422467889940800e-02, 1.348253750069273171e-01, 6.414585499626795917e-02, 1.450389911202943638e-01, 6.579972863775913894e-02, 6.601067307042621235e-02, 1.668679241187922546e-01, -4.400333937320735633e-02, -2.915362627290042918e-01, 9.731041927120581692e-02, 1.551082970008683670e-01, 1.947503365368211392e-01, 1.270355686065345602e-01, 7.310685780736290995e-02, 2.226691284175925101e-01, 2.331128253307447051e-01, -2.211221924234255953e-01, -1.519601007023118622e-01, 1.624355511668869878e-01, 9.863961938767652760e-02, 3.230066424260028685e-02, 7.308973663077885860e-03, 7.113592418802031081e-02, 1.655031394455499238e-01, -1.014612348846973856e-02, -2.751846116540134224e-01, 3.914342050036234005e-02, 1.105894072643704429e-01, 7.045574941619134335e-02
5.453943663000306724e-02, 6.657816843268025975e-02, 7.599914794857037803e-02, 5.475938706763668756e-02, 4.872903322548909066e-03, -5.476678237066230637e-02, -8.816261298225938625e-02, -9.058696347494783752e-02, 4.995586782591581593e-02, 7.189033671844730078e-02, 9.055682367580994430e-02, 6.232530148438374801e-02, -9.546684492407303893e-03, -8.948656239228276743e-02, -1.385644925069632605e-01, -1.414221957175028910e-01, 4.496986981021036667e-02, 7.359173916359601497e-02, 9.091161185942296663e-02, 4.776105401997231964e-02, -5.317539662538366130e-02, -1.313956400938426639e-01, -1.827387867409011046e-01, -1.909712859947747532e-01, 3.164140451444913404e-02, 8.074911941810093696e-02, 8.439946969258178833e-02, 2.368327013430030978e-02, -8.838041238968649682e-02, -1.584561059817556072e-01, -2.088540913685325573e-01, -2.250294869226821814e-01, 4.388495408809543752e-02, 9.365678924141855599e-02, 6.600827353932635366e-02, -4.262248661400857425e-03, -1.049085732495942946e-01, -1.801884620265228054e-01, -2.393765551885796705e-01, -2.377446214047168049e-01, 6.570607069796943756e-02, 1.134051170283262022e-01, 8.913415273240546388e-02, 2.151779397751109324e-02, -9.043468737216921183e-02, -1.757009221947893607e-01, -2.361846276794038468e-01, -2.350145733689875394e-01, 7.612346212231228815e-02, 1.187261999988026284e-01, 1.018649176269568607e-01, 5.357400612095666176e-02, -7.155916679852022955e-02, -1.796564572025335094e-01, -2.425999230752460545e-01, -2.280763713436191886e-01, 5.736657892589919205e-02, 9.492553394614386408e-02, 1.011052683094033067e-01, 6.045436528136871601e-02, -5.003729437806669206e-02, -1.579746828874923348e-01, -1.963505043459684574e-01, -1.607002203551210762e-01
-1.059352969211370399e-01, -6.209591905788476585e-02, -7.635373193303365835e-02, -7.951890440412200112e-02, -5.631344792958471041e-02, -6.766517448042470850e-02, -1.668982535158535646e-02, 2.842600386296392778e-02, -5.503889188188887394e-02, -7.627141274235949009e-02, -3.502983764493344809e-02, -1.132111696985431404e-01, -1.077932230826669918e-01, -7.400746901356973495e-02, -6.530609863348858790e-02, -3.212500734612046271e-02, 4.600366298586726355e-02, 9.297479867420212207e-02, 8.167836989724520935e-02, 5.736248013363979409e-02, -1.335365547431262637e-02, -1.036919561809485947e-02, 1.883951606091749387e-02, 6.982543472668659157e-02, 9.103718826109417905e-02, 1.584074205016434977e-01, 1.874041655131910844e-01, 2.056805749271823636e-01, 1.829659014817896501e-01, 1.770056863587161911e-01, 1.857562825868085410e-01, 2.225226421997529014e-01, 1.500047320958505237e-01, 2.149739545373555438e-01, 2.211621054203219972e-01, 2.286494826684502824e-01, 2.208454300317190533e-01, 2.117033476086830623e-01, 2.112316572237374901e-01, 2.061170008282906252e-01, 1.433159963293007821e-01, 1.783895851516630604e-01, 2.121022971246908639e-01, 1.709162387557414953e-01, 1.388750190069453216e-01, 4.848826636129398293e-02, 1.210542101528369087e-02, 3.633805171339747619e-02, 7.495735442317859321e-02, 1.142527490766484105e-01, 1.662283036778903211e-01, 1.522730189063579154e-01, 3.782636424187131585e-02, 5.471366076521804594e-02, -6.862501702358979154e-03, -4.800238640661405598e-02, 1.013391454715423246e-01, 9.651777468735013576e-02, 1.184537985546397776e-01, 1.196332226296999424e-01, 1.808962473946327740e-02, 8.857346825953092695e-02, -1.529416736993284565e-03, 1.163569326933924612e-02
