0.000000000000000000e+00,0.000000000000000000e+00,-2.346599474549293518e-02,7.323623657226562500e+00,2.130811929702758789e+00,9.325668215751647949e-01,1.414643883705139160e+00,2.078110933303833008e+00,6.214106082916259766e+00,8.198270797729492188e+00,1.098538637161254883e+00,1.563477039337158203e+00,1.037112522125244141e+01,7.157051086425781250e+00,1.328843975067138672e+01,9.757148742675781250e+00,1.061932086944580078e+01,1.522580909729003906e+01,1.410027313232421875e+01,1.552756500244140625e+01,2.137265777587890625e+01,2.375393295288085938e+01,2.266100311279296875e+01,1.739161300659179688e+01,2.408974456787109375e+01,2.932609748840332031e+01,2.598182296752929688e+01,2.324313354492187500e+01,3.393749237060546875e+01,3.301381301879882812e+01,2.833174896240234375e+01,3.273763656616210938e+01,3.119788169860839844e+01,3.927440643310546875e+01,4.230053710937500000e+01,3.474903869628906250e+01,3.810571670532226562e+01,3.594536972045898438e+01,3.703861999511718750e+01,3.666839599609375000e+01,3.394695663452148438e+01,3.698226547241210938e+01,4.310269546508789062e+01,3.935756683349609375e+01,3.512729644775390625e+01,4.145242309570312500e+01,4.008578872680664062e+01,3.819655609130859375e+01,4.656929397583007812e+01,4.629686737060546875e+01,4.362175750732421875e+01,4.738719558715820312e+01,4.520463180541992188e+01,4.845217132568359375e+01,4.709113311767578125e+01,4.077238464355468750e+01,4.426809692382812500e+01,4.237428665161132812e+01,4.130747604370117188e+01,4.209455871582031250e+01,4.089903259277343750e+01,4.432971191406250000e+01,4.546497344970703125e+01,4.136781311035156250e+01,4.280485916137695312e+01,4.762761688232421875e+01,4.356884765625000000e+01,3.989216613769531250e+01,4.795419692993164062e+01,4.777681350708007812e+01,4.485147857666015625e+01,4.750650024414062500e+01,4.628984451293945312e+01,5.049057006835937500e+01,5.032053375244140625e+01,4.288134384155273438e+01,4.410334777832031250e+01,5.399634552001953125e+01,4.847023773193359375e+01,4.763565063476562500e+01,5.026148223876953125e+01,5.178642272949218750e+01,4.793296432495117188e+01,4.984082031250000000e+01,4.864426040649414062e+01,5.041525268554687500e+01,5.179222106933593750e+01,4.792244338989257812e+01,5.036320114135742188e+01,5.848010635375976562e+01,4.860036468505859375e+01,4.840946197509765625e+01,5.046129226684570312e+01,4.922927474975585938e+01,4.974000930786132812e+01,5.177509689331054688e+01,4.840792465209960938e+01,5.336051940917968750e+01,5.493593978881835938e+01,4.952977752685546875e+01,4.679536056518554688e+01,5.433417129516601562e+01,4.875189971923828125e+01,4.512152099609375000e+01,5.295222854614257812e+01,5.437217330932617188e+01,5.012403106689453125e+01,5.176850509643554688e+01,5.835911941528320312e+01,5.766859817504882812e+01,5.716564178466796875e+01,5.642113494873046875e+01,5.142961120605468750e+01,5.652425384521484375e+01,5.450566482543945312e+01,5.099426269531250000e+01,5.411286544799804688e+01,6.065319824218750000e+01,5.415664672851562500e+01,5.464249801635742188e+01,5.685269927978515625e+01,5.156332397460937500e+01,5.337552261352539062e+01,5.283610534667968750e+01,5.088433074951171875e+01,5.229328918457031250e+01,5.520443344116210938e+01,6.074136352539062500e+01,5.728162765502929688e+01,5.977881240844726562e+01,5.958493804931640625e+01,5.401111221313476562e+01,5.159333419799804688e+01,5.788590240478515625e+01,5.316490936279296875e+01,5.555250930786132812e+01,5.723893737792968750e+01,5.671526718139648438e+01,5.423802185058593750e+01,5.771342086791992188e+01,6.044633865356445312e+01,5.815534591674804688e+01,5.473466110229492188e+01,5.743498992919921875e+01,5.629868316650390625e+01,5.929712677001953125e+01,5.974380493164062500e+01,5.547714614868164062e+01,5.665155792236328125e+01,5.978948211669921875e+01,5.158315658569335938e+01,5.348672103881835938e+01,5.884245300292968750e+01,5.757343292236328125e+01,5.280065536499023438e+01,5.610668182373046875e+01,6.097134399414062500e+01,5.752064514160156250e+01,5.598239898681640625e+01,6.084104537963867188e+01,5.527515792846679688e+01,5.998808288574218750e+01,5.916515350341796875e+01,5.330134963989257812e+01,5.422070693969726562e+01,6.103139495849609375e+01,5.348205947875976562e+01,5.806019210815429688e+01,6.086228561401367188e+01,5.444672775268554688e+01,5.364563369750976562e+01,5.681832885742187500e+01,5.276858901977539062e+01,5.516286087036132812e+01,5.371845626831054688e+01,5.233157348632812500e+01,5.415841674804687500e+01,5.716620635986328125e+01,4.896691513061523438e+01,5.043887329101562500e+01,5.697599029541015625e+01,5.815345382690429688e+01,5.322489547729492188e+01,5.873546218872070312e+01,6.055861282348632812e+01,5.850687026977539062e+01,5.635913085937500000e+01,5.648847961425781250e+01,5.432247924804687500e+01,5.555287170410156250e+01,5.631578063964843750e+01,5.593435287475585938e+01,5.694181442260742188e+01,5.683728027343750000e+01,5.114818954467773438e+01,5.281992721557617188e+01,5.854404830932617188e+01,5.234183120727539062e+01,4.918325042724609375e+01,5.480527496337890625e+01,5.350587463378906250e+01,5.407907867431640625e+01,5.362866210937500000e+01,5.000577545166015625e+01,5.364071273803710938e+01,5.752763366699218750e+01,4.814429855346679688e+01,5.111789703369140625e+01,5.555741119384765625e+01,5.131527328491210938e+01,4.885728836059570312e+01,5.197624969482421875e+01,5.211032104492187500e+01,5.326279067993164062e+01,5.399320220947265625e+01,5.303483200073242188e+01,5.158797454833984375e+01,5.411915969848632812e+01,4.694491577148437500e+01,5.078398895263671875e+01,5.624121856689453125e+01,5.342067718505859375e+01,4.895618820190429688e+01,5.272192764282226562e+01,4.827981185913085938e+01,4.917666625976562500e+01,5.427695083618164062e+01,4.987531661987304688e+01,5.064393234252929688e+01,5.495548629760742188e+01,5.927301788330078125e+01,5.446622085571289062e+01,5.675344848632812500e+01,6.136834716796875000e+01,5.479555511474609375e+01,5.266281509399414062e+01,5.950308227539062500e+01,5.549679946899414062e+01,5.497208786010742188e+01,5.732264328002929688e+01,5.514875411987304688e+01,5.642579269409179688e+01,5.522846984863281250e+01,4.902730178833007812e+01,5.154996871948242188e+01,5.835729598999023438e+01,5.338831710815429688e+01,4.988021469116210938e+01,5.589728546142578125e+01,5.163135910034179688e+01,5.196703720092773438e+01,5.694245910644531250e+01,5.086900711059570312e+01,5.121404647827148438e+01,5.698074722290039062e+01,5.205623245239257812e+01,5.180357360839843750e+01,5.771730422973632812e+01,5.112450408935546875e+01,4.963822555541992188e+01,5.664910888671875000e+01,5.077608489990234375e+01,5.174014282226562500e+01,5.417190551757812500e+01,5.228990936279296875e+01,4.852786254882812500e+01,5.422753143310546875e+01,4.744263076782226562e+01,5.304916763305664062e+01,5.564785385131835938e+01,4.986912918090820312e+01,4.709453582763671875e+01,5.473003005981445312e+01,5.903919601440429688e+01,5.511507034301757812e+01,5.694982147216796875e+01,5.954347991943359375e+01,5.395930099487304688e+01,5.512892532348632812e+01,5.551760864257812500e+01,5.510238265991210938e+01,5.698686218261718750e+01,5.636997604370117188e+01,4.954411315917968750e+01,5.545133590698242188e+01,6.055154800415039062e+01,5.495075607299804688e+01,5.400013351440429688e+01,5.663848876953125000e+01,6.045890426635742188e+01,5.632903289794921875e+01,5.435627365112304688e+01,6.153611373901367188e+01,5.990222549438476562e+01,5.808344268798828125e+01,5.969939041137695312e+01,5.738512420654296875e+01,5.593848419189453125e+01,5.943258285522460938e+01,5.255873107910156250e+01,5.485478591918945312e+01,5.572372055053710938e+01,5.967726898193359375e+01,5.933723068237304688e+01,6.216433715820312500e+01,6.126655197143554688e+01,5.798868560791015625e+01,5.617918395996093750e+01,5.997865295410156250e+01,5.671579360961914062e+01,5.810916900634765625e+01,5.834746170043945312e+01,5.681828689575195312e+01,5.586398315429687500e+01,5.855962371826171875e+01,5.169044113159179688e+01,5.413946151733398438e+01,5.818180465698242188e+01,6.166823577880859375e+01,5.657850646972656250e+01,5.790599060058593750e+01,5.609066772460937500e+01,5.374265289306640625e+01,5.346370315551757812e+01,6.087001419067382812e+01,5.830612182617187500e+01,5.927475357055664062e+01,5.747779464721679688e+01,5.446599960327148438e+01,5.338270187377929688e+01,5.810558700561523438e+01,4.977821731567382812e+01,5.128247833251953125e+01,5.636264419555664062e+01,6.204845809936523438e+01,5.991152572631835938e+01,5.888957977294921875e+01,5.863794326782226562e+01,5.154944229125976562e+01,5.436380767822265625e+01,5.901850509643554688e+01,5.412654495239257812e+01,5.769749450683593750e+01,5.666954803466796875e+01,5.486128234863281250e+01,5.435891723632812500e+01,5.902043533325195312e+01,5.318726730346679688e+01,5.423481369018554688e+01,5.778250503540039062e+01,6.242523574829101562e+01,5.537641143798828125e+01,6.151087951660156250e+01,5.873688888549804688e+01,5.657483673095703125e+01,5.770834350585937500e+01,6.328015518188476562e+01,5.388965988159179688e+01,5.640267944335937500e+01,5.764850997924804688e+01,5.491122817993164062e+01,5.264367294311523438e+01,5.607524490356445312e+01,5.264375686645507812e+01,5.553511428833007812e+01,5.837327575683593750e+01,5.528616714477539062e+01,5.218496704101562500e+01,5.596488189697265625e+01,5.110477066040039062e+01,5.332053756713867188e+01,5.367048645019531250e+01,6.032209396362304688e+01,5.982022857666015625e+01,6.084130096435546875e+01,5.954449081420898438e+01,5.592170333862304688e+01,5.545849227905273438e+01,5.826336669921875000e+01,5.542919921875000000e+01,5.613946533203125000e+01,5.770672607421875000e+01,5.781123352050781250e+01,5.544125747680664062e+01,5.854415130615234375e+01,5.393125534057617188e+01,5.415745544433593750e+01,5.545158767700195312e+01,5.176559066772460938e+01,5.251894760131835938e+01,5.490776443481445312e+01,5.187630462646484375e+01,5.435585403442382812e+01,5.593714141845703125e+01,5.217377471923828125e+01,5.094843292236328125e+01,5.679442977905273438e+01,5.872407150268554688e+01,5.588480377197265625e+01,5.609021377563476562e+01,5.953149795532226562e+01,5.619374084472656250e+01,5.826255416870117188e+01,6.059061431884765625e+01,5.606432342529296875e+01,5.382709884643554688e+01,5.920336151123046875e+01,5.563161087036132812e+01,5.560274505615234375e+01,5.918415451049804688e+01,5.240434646606445312e+01,5.020180130004882812e+01,5.767506408691406250e+01,5.130560684204101562e+01,5.517586517333984375e+01,5.549078369140625000e+01,5.335726928710937500e+01,5.427277374267578125e+01,5.733176803588867188e+01,5.294363403320312500e+01,5.191855621337890625e+01,5.699196624755859375e+01,5.233990859985351562e+01,5.214653778076171875e+01,5.713604354858398438e+01,5.070782089233398438e+01,5.239005661010742188e+01,5.639501571655273438e+01,5.239362716674804688e+01,5.204677200317382812e+01,5.645117950439453125e+01,4.841410064697265625e+01,5.187857818603515625e+01,5.596435546875000000e+01,5.191802978515625000e+01,4.954360198974609375e+01,5.497526168823242188e+01,5.146158218383789062e+01,5.139909362792968750e+01,5.577921295166015625e+01,5.856358718872070312e+01,5.340118026733398438e+01,5.802660751342773438e+01,5.705387115478515625e+01,5.336315917968750000e+01,5.471540069580078125e+01,6.027466583251953125e+01,5.585029983520507812e+01,5.493201828002929688e+01,5.723920822143554688e+01,5.439274978637695312e+01,5.073528289794921875e+01,5.465291213989257812e+01,5.090322494506835938e+01,5.625963973999023438e+01,5.541618728637695312e+01,5.318759536743164062e+01,5.515956878662109375e+01,5.569432067871093750e+01,5.246212387084960938e+01,5.466690826416015625e+01,5.254995346069335938e+01,5.013188934326171875e+01,5.112724304199218750e+01,5.845915222167968750e+01,5.048196792602539062e+01,4.987001419067382812e+01,5.214254379272460938e+01,5.033621597290039062e+01,5.303321075439453125e+01,5.629693984985351562e+01,5.026890563964843750e+01,4.992795944213867188e+01,5.459645080566406250e+01,5.674246978759765625e+01,5.345037460327148438e+01,5.726631164550781250e+01,6.068330383300781250e+01,5.322893142700195312e+01,5.631368255615234375e+01,5.756822586059570312e+01,5.489333724975585938e+01,5.393387985229492188e+01,5.134561920166015625e+01,5.494752883911132812e+01,5.878049087524414062e+01,5.610097122192382812e+01,5.935998153686523438e+01,5.804867553710937500e+01,5.838537216186523438e+01,6.023951339721679688e+01,5.620788192749023438e+01,5.808725357055664062e+01,6.148784255981445312e+01,5.955960083007812500e+01,5.673297500610351562e+01,5.975193405151367188e+01,6.595143890380859375e+01,5.847361373901367188e+01,5.801663589477539062e+01,6.390254211425781250e+01,5.946170806884765625e+01,6.103926086425781250e+01,5.973167800903320312e+01,5.706100463867187500e+01,5.858615493774414062e+01,5.894331741333007812e+01,6.435030364990234375e+01,5.935048675537109375e+01,6.294081115722656250e+01,6.145325088500976562e+01,5.576371765136718750e+01,5.784106826782226562e+01,6.350230026245117188e+01,5.585843658447265625e+01,5.815324401855468750e+01,6.085164260864257812e+01,6.474057006835937500e+01,5.924138641357421875e+01,5.817211532592773438e+01,6.398040390014648438e+01,6.140944290161132812e+01,6.097227478027343750e+01,5.901316452026367188e+01,5.497137451171875000e+01,6.091852569580078125e+01,6.084461975097656250e+01,6.646947479248046875e+01,5.930204391479492188e+01,6.100338363647460938e+01,6.409529876708984375e+01,5.748171234130859375e+01,5.890266418457031250e+01,6.438440704345703125e+01,5.805673599243164062e+01,5.849226760864257812e+01,5.830251693725585938e+01,6.434906768798828125e+01,5.920099639892578125e+01,5.880838012695312500e+01,6.362554931640625000e+01,5.921058654785156250e+01,5.860623168945312500e+01,6.151060485839843750e+01,5.843793869018554688e+01,6.151366424560546875e+01,5.865984725952148438e+01,5.551161193847656250e+01,5.419583892822265625e+01,5.898201751708984375e+01,6.256475067138671875e+01,6.255222320556640625e+01,5.943396759033203125e+01,6.175786209106445312e+01,5.773842620849609375e+01,6.045784378051757812e+01,6.005867767333984375e+01,5.483869171142578125e+01,5.422738265991210938e+01,6.093513870239257812e+01,6.599124908447265625e+01,6.155477905273437500e+01,6.170521926879882812e+01,6.383020782470703125e+01,5.786143875122070312e+01,5.703274917602539062e+01,6.129119873046875000e+01,5.841210937500000000e+01,5.725859069824218750e+01,5.978240966796875000e+01,5.350078201293945312e+01,5.440886306762695312e+01,5.892544174194335938e+01,5.416736221313476562e+01,5.363582611083984375e+01,5.910924530029296875e+01,6.294618606567382812e+01,5.852498626708984375e+01,5.703941345214843750e+01,5.745638656616210938e+01,5.654390335083007812e+01,5.837712097167968750e+01,6.086624145507812500e+01,5.790953063964843750e+01,6.069919586181640625e+01,6.143484115600585938e+01,5.372849655151367188e+01,5.247919464111328125e+01,5.482400512695312500e+01,5.198042297363281250e+01,5.280756759643554688e+01,5.549756622314453125e+01,5.472541046142578125e+01,5.252344894409179688e+01,5.355740737915039062e+01,4.998114776611328125e+01,5.172562408447265625e+01,5.701404190063476562e+01,5.738943099975585938e+01,5.613132858276367188e+01,5.654867172241210938e+01,6.009506607055664062e+01,5.862788772583007812e+01,5.647669601440429688e+01,5.979405975341796875e+01,5.778440093994140625e+01,5.517351531982421875e+01,5.684687423706054688e+01,5.180029296875000000e+01,5.638251876831054688e+01,5.683340454101562500e+01,5.073805999755859375e+01,5.305105590820312500e+01,5.664149093627929688e+01,6.003178024291992188e+01,5.480041885375976562e+01,5.614042663574218750e+01,6.068814086914062500e+01,5.479013442993164062e+01,5.512978363037109375e+01,5.859988784790039062e+01,5.696981430053710938e+01,5.549254226684570312e+01,5.753495407104492188e+01,5.375287628173828125e+01,5.600667190551757812e+01,5.640618133544921875e+01,5.433417510986328125e+01,4.966579437255859375e+01,5.639111709594726562e+01,5.541843414306640625e+01,5.184412384033203125e+01,5.722845077514648438e+01,6.102523422241210938e+01,5.621570968627929688e+01,5.620886993408203125e+01,5.390521240234375000e+01,5.545690917968750000e+01,5.823149871826171875e+01,6.105566787719726562e+01,5.663397979736328125e+01,5.660322570800781250e+01,5.813393020629882812e+01,5.120326995849609375e+01,5.182137298583984375e+01,5.765555572509765625e+01,5.970674133300781250e+01,5.739984130859375000e+01,5.877554321289062500e+01,6.140653228759765625e+01,5.778046417236328125e+01,5.909586334228515625e+01,6.039009475708007812e+01,5.664112854003906250e+01,5.585120391845703125e+01,5.857165145874023438e+01,5.553606033325195312e+01,5.602496337890625000e+01,5.804115295410156250e+01,5.626026535034179688e+01,5.430285263061523438e+01,6.024407958984375000e+01,5.605740737915039062e+01,5.255392074584960938e+01,5.597790145874023438e+01,5.695164489746093750e+01,5.460125732421875000e+01,5.589898681640625000e+01,6.014885330200195312e+01,6.135987091064453125e+01,6.120277786254882812e+01,6.154498672485351562e+01,5.206026458740234375e+01,5.506801605224609375e+01,5.889708709716796875e+01,5.444652175903320312e+01,5.546076202392578125e+01,5.826602935791015625e+01,5.497010803222656250e+01,5.695969390869140625e+01,5.543804168701171875e+01,5.359028244018554688e+01,5.298191070556640625e+01,5.759444046020507812e+01,5.417543411254882812e+01,5.454327011108398438e+01,5.539406204223632812e+01,5.091557312011718750e+01,5.097507476806640625e+01,5.875118637084960938e+01,6.205999374389648438e+01,5.538196563720703125e+01,5.406159973144531250e+01,5.958017349243164062e+01,5.519048690795898438e+01,5.773756408691406250e+01,5.848885345458984375e+01,5.716535949707031250e+01,5.761727905273437500e+01,5.856676483154296875e+01,5.439659500122070312e+01,5.520451354980468750e+01,5.807315444946289062e+01,5.621137237548828125e+01,5.487654876708984375e+01,5.899577713012695312e+01,5.947944641113281250e+01,5.444792175292968750e+01,5.425719833374023438e+01,6.197909927368164062e+01,5.668171310424804688e+01,5.638010025024414062e+01,5.692287826538085938e+01,5.502083969116210938e+01,5.713930511474609375e+01,5.849481964111328125e+01,6.002615356445312500e+01,6.181080627441406250e+01,6.097746276855468750e+01,6.381262207031250000e+01,6.015337753295898438e+01,5.924847793579101562e+01,5.836051559448242188e+01,6.296193313598632812e+01,6.018222045898437500e+01,6.475034332275390625e+01,6.492936706542968750e+01,5.888655090332031250e+01,6.076840972900390625e+01,6.425032043457031250e+01,6.864556121826171875e+01,6.494964599609375000e+01,6.320528793334960938e+01,6.650859069824218750e+01,6.382121276855468750e+01,6.286511993408203125e+01,6.502003479003906250e+01,6.857485961914062500e+01,6.595691680908203125e+01,6.453176116943359375e+01,6.863207244873046875e+01,6.237170410156250000e+01,6.048034667968750000e+01,6.281478118896484375e+01,5.967264175415039062e+01,6.023733901977539062e+01,6.437929534912109375e+01,6.706513214111328125e+01,6.358145904541015625e+01,6.156055831909179688e+01,6.653771972656250000e+01,6.021107482910156250e+01,6.100478363037109375e+01,6.372074890136718750e+01,5.820861434936523438e+01,5.935738754272460938e+01,6.335648727416992188e+01,6.918228912353515625e+01,6.405153656005859375e+01,5.999055862426757812e+01,6.488931274414062500e+01,5.798157882690429688e+01,6.071598815917968750e+01,6.036265563964843750e+01,6.413250732421875000e+01,6.055281829833984375e+01,6.094758987426757812e+01,6.566336059570312500e+01,6.257206344604492188e+01,6.006851577758789062e+01,6.416261291503906250e+01,5.716740798950195312e+01,6.141066360473632812e+01,6.026450729370117188e+01,5.688620376586914062e+01,5.919417953491210938e+01,6.176222991943359375e+01,6.484487915039062500e+01,6.082939910888671875e+01,5.997737503051757812e+01,6.370542907714843750e+01,5.864097213745117188e+01,5.830165100097656250e+01,6.215800476074218750e+01,5.825766372680664062e+01,5.795543289184570312e+01,5.940427017211914062e+01,5.649220657348632812e+01,5.624089431762695312e+01,5.894014739990234375e+01,6.176727676391601562e+01,5.711360931396484375e+01,6.264546203613281250e+01,6.351781845092773438e+01,5.940081405639648438e+01,6.033506011962890625e+01,6.378744888305664062e+01,5.568574905395507812e+01,5.733981704711914062e+01,5.814411163330078125e+01,5.486676025390625000e+01,5.482476425170898438e+01,5.802641296386718750e+01,5.359576034545898438e+01,5.543405151367187500e+01,5.775726699829101562e+01,5.830318450927734375e+01,5.849135971069335938e+01,5.892733383178710938e+01,6.135565948486328125e+01,5.625607681274414062e+01,6.021102523803710938e+01,6.130649566650390625e+01,5.534108734130859375e+01,5.372756195068359375e+01,5.951246261596679688e+01,5.713177490234375000e+01,5.892408370971679688e+01,5.842008209228515625e+01,5.649252700805664062e+01,5.631989288330078125e+01,5.995026779174804688e+01,5.287071228027343750e+01,5.440957260131835938e+01,5.769839859008789062e+01,5.340065002441406250e+01,5.319250106811523438e+01,5.753493118286132812e+01,5.746928405761718750e+01,5.506132507324218750e+01,5.461790084838867188e+01,5.991976547241210938e+01,5.725759506225585938e+01,5.766113662719726562e+01,5.816059494018554688e+01,5.685257339477539062e+01,5.858577728271484375e+01,5.661996841430664062e+01,5.293095016479492188e+01,5.557583999633789062e+01,5.946597290039062500e+01,5.241691970825195312e+01,4.958735656738281250e+01,5.490509796142578125e+01,5.374469375610351562e+01,5.323932266235351562e+01,5.695141220092773438e+01,5.288925170898437500e+01,5.144708251953125000e+01,4.947838592529296875e+01,4.781399536132812500e+01,5.124379730224609375e+01,5.674306488037109375e+01,4.971095657348632812e+01,5.007991027832031250e+01,5.902858734130859375e+01,5.354302597045898438e+01,5.011381912231445312e+01,5.238539123535156250e+01,4.826410293579101562e+01,4.905306625366210938e+01,5.512722396850585938e+01,5.270222854614257812e+01,5.154454040527343750e+01,5.503426742553710938e+01,4.990278625488281250e+01,4.981581878662109375e+01,5.258653640747070312e+01,5.206793975830078125e+01,5.025172042846679688e+01,5.430214309692382812e+01,4.985851287841796875e+01,4.986986923217773438e+01,5.473968124389648438e+01,4.795279312133789062e+01,4.981097412109375000e+01,5.358422470092773438e+01,4.838540267944335938e+01,4.727735519409179688e+01,5.569402694702148438e+01,5.322401428222656250e+01,5.151606369018554688e+01,5.694028854370117188e+01,5.153453826904296875e+01,5.291144180297851562e+01,5.356589889526367188e+01,4.976956939697265625e+01,5.079097366333007812e+01,5.673127746582031250e+01,5.182280349731445312e+01,5.105263900756835938e+01,5.582517623901367188e+01,5.086934661865234375e+01,4.948593521118164062e+01,5.306963348388671875e+01,4.944702529907226562e+01,5.078853607177734375e+01,4.515116882324218750e+01,4.316959762573242188e+01,4.831599044799804688e+01,4.427005767822265625e+01,4.234929656982421875e+01,4.516457748413085938e+01,4.522675323486328125e+01,4.578239822387695312e+01,4.727098464965820312e+01,4.548177719116210938e+01,4.684925079345703125e+01,5.150627517700195312e+01,4.699248123168945312e+01,4.399903869628906250e+01,5.150647735595703125e+01,4.560658264160156250e+01,4.873637008666992188e+01,5.147035980224609375e+01,4.979069137573242188e+01,4.830789947509765625e+01,5.217578887939453125e+01,4.691538619995117188e+01,4.682323455810546875e+01,5.257720184326171875e+01,5.302282333374023438e+01,5.130395126342773438e+01,5.453473663330078125e+01,4.919840621948242188e+01,4.850577926635742188e+01,5.593755340576171875e+01,5.250535964965820312e+01,4.999706649780273438e+01,5.450938415527343750e+01,4.815891647338867188e+01,5.083456039428710938e+01,5.312627410888671875e+01,4.815228271484375000e+01,4.766871643066406250e+01,5.375666809082031250e+01,4.981165695190429688e+01,4.817727661132812500e+01,5.364533615112304688e+01,5.340266036987304688e+01,5.196027755737304688e+01,5.301678466796875000e+01,4.794168853759765625e+01,4.948841476440429688e+01
