5.18	-21.45	0
5.2	-21.43	0
5.22	-21.44	0
5.24	-21.44	0
5.26	-21.44	0
5.28	-21.44	0
5.3	-21.44	0
5.32	-21.44	0
5.34	-21.44	0
5.36	-21.44	0
5.38	-21.44	0
5.4	-21.44	0
5.42	-21.44	0
5.44	-21.45	0
5.46	-21.44	0
5.48	-21.44	0
5.5	-21.44	0
5.52	-21.43	0
5.54	-21.44	0
5.56	-21.44	0
5.58	-21.44	0
5.6	-21.44	0
5.62	-21.44	0
5.64	-21.44	0
5.66	-21.45	0
5.68	-21.44	0
5.7	-21.45	0
5.72	-21.44	0
5.74	-21.44	0
5.76	-21.45	0
5.78	-21.44	0
5.8	-21.44	0
5.82	-21.44	0
5.84	-21.45	0
5.86	-21.45	0
5.88	-21.45	0
5.9	-21.44	0
5.92	-21.45	0
5.94	-21.45	0
5.96	-21.44	0
5.98	-21.44	0
6	-21.45	0
6.02	-21.45	0
6.04	-21.45	0
6.06	-21.45	0
6.08	-21.45	0
6.1	-21.44	0
6.12	-21.44	0
6.14	-21.44	0
6.16	-21.44	0
6.18	-21.43	0
6.2	-21.44	0
6.22	-21.44	0
6.24	-21.44	0
6.26	-21.45	0
6.28	-21.44	0
6.3	-21.45	0
6.32	-21.44	0
6.34	-21.44	0
6.36	-21.45	0
6.38	-21.44	0
6.4	-21.44	0
6.42	-21.44	0
6.44	-21.44	0
6.46	-21.43	0
6.48	-21.44	0
6.5	-21.44	0
6.52	-21.44	0
6.54	-21.44	0
6.56	-21.44	0
6.58	-21.44	0
6.6	-21.44	0
6.62	-21.47	0
6.64	-21.34	0
6.66	-21.43	0
6.68	-21.44	0
6.7	-21.27	0
6.72	-21.56	0
6.74	-21.34	0
6.76	-21.43	0
6.78	-21.48	0
6.8	-21.36	0
6.82	-21.42	0
6.84	-21.47	0
6.86	-21.31	0
6.88	-21.53	0
6.9	-21.35	0
6.92	-21.44	0
6.94	-21.43	0
6.96	-21.44	0
6.98	-21.43	0
7	-21.47	0
7.02	-21.43	0
7.04	-21.46	0
7.06	-21.43	0
7.08	-21.44	0
7.1	-21.45	0
7.12	-21.43	0
7.14	-21.42	0
7.16	-21.45	0
7.18	-21.44	0
7.2	-21.44	0
7.22	-21.45	0
7.24	-21.44	0
7.26	-21.44	0
7.28	-21.43	0
7.3	-21.43	0
7.32	-21.41	0
7.34	-21.43	0
7.36	-21.45	0
7.38	-21.44	0
7.4	-21.53	0
7.42	-21.56	0
7.44	-21.56	0
7.46	-21.51	0
7.48	-21.42	0
7.5	-21.47	0
7.52	-21.53	0
7.54	-21.57	0
7.56	-21.6	0
7.58	-21.65	0
7.6	-21.64	0
7.62	-21.64	0
7.64	-21.57	0
7.66	-21.6	0
7.68	-21.55	0
7.7	-21.53	0
7.72	-21.44	0
7.74	-21.46	0
7.76	-21.42	0
7.78	-21.42	0
7.8	-21.35	0
7.82	-21.35	0
7.84	-21.39	0
7.86	-21.35	0
7.88	-21.3	0
7.9	-21.32	0
7.92	-21.3	0
7.94	-21.26	0
7.96	-21.24	0
7.98	-21.22	0
8	-21.23	0
8.02	-21.29	0
8.04	-21.29	0
8.06	-21.27	0
8.08	-21.26	0
8.1	-21.24	0
8.12	-21.23	0
8.14	-21.24	0
8.16	-21.29	0
8.18	-21.29	0
8.2	-21.29	0
8.22	-21.3	0
8.24	-21.32	0
8.26	-21.31	0
8.28	-21.24	0
8.3	-21.15	0
8.32	-21.01	0
8.34	-20.98	0
8.36	-20.85	0
8.38	-20.64	0
8.4	-20.51	0
8.42	-20.31	0
8.44	-20.21	0
8.46	-20.11	0
8.48	-20	0
8.5	-19.93	0
8.52	-19.82	0
8.54	-19.71	0
8.56	-19.64	0
8.58	-19.46	0
8.6	-19.38	0
8.62	-19.33	0
8.64	-19.26	0
8.66	-19.26	0
8.68	-19.19	0
8.7	-19.17	0
8.72	-19.14	0
8.74	-19.15	0
8.76	-19.13	0
8.78	-19.16	0
8.8	-19.17	0
8.82	-19.16	0
8.84	-19.22	0
8.86	-19.2	0
8.88	-19.17	0
8.9	-19.12	0
8.92	-19.06	0
8.94	-18.98	0
8.96	-18.96	0
8.98	-18.89	0
9	-18.83	0
9.02	-18.76	0
9.04	-18.7	0
9.06	-18.65	0
9.08	-18.56	0
9.1	-18.53	0
9.12	-18.51	0
9.14	-18.51	0
9.16	-18.52	0
9.18	-18.52	0
9.2	-18.58	0
9.22	-18.61	0
9.24	-18.65	0
9.26	-18.66	0
9.28	-18.73	0
9.3	-18.77	0
9.32	-18.8	0
9.34	-18.83	0
9.36	-18.88	0
9.38	-18.87	0
9.4	-18.91	0
9.42	-18.94	0
9.44	-18.98	0
9.46	-18.98	0
9.48	-19.02	0
9.5	-19.01	0
9.52	-19.05	0
9.54	-19.11	0
9.56	-19.11	0
9.58	-19.14	0
9.6	-19.17	0
9.62	-19.18	0
9.64	-19.21	0
9.66	-19.21	0
9.68	-19.25	0
9.7	-19.25	0
9.72	-19.28	0
9.74	-19.33	0
9.76	-19.38	0
9.78	-19.41	0
9.8	-19.44	0
9.82	-19.46	0
9.84	-19.49	0
9.86	-19.52	0
9.88	-19.55	0
9.9	-19.57	0
9.92	-19.58	0
9.94	-19.63	0
9.96	-19.65	0
9.98	-19.7	0
10	-19.71	0
10.02	-19.74	0
10.04	-19.78	0
10.06	-19.84	0
10.08	-19.91	0
10.1	-19.94	0
10.12	-20	0
10.14	-20.05	0
10.16	-20.08	0
10.18	-20.13	0
10.2	-20.16	0
10.22	-20.18	0
10.24	-20.24	0
10.26	-20.26	0
10.28	-20.29	0
10.3	-20.32	0
10.32	-20.36	0
10.34	-20.38	0
10.36	-20.39	0
10.38	-20.4	0
10.4	-20.43	0
10.42	-20.44	0
10.44	-20.45	0
10.46	-20.43	0
10.48	-20.44	0
10.5	-20.43	0
10.52	-20.42	0
10.54	-20.41	0
10.56	-20.39	0
10.58	-20.38	0
10.6	-20.39	0
10.62	-20.35	0
10.64	-20.32	0
10.66	-20.32	0
10.68	-20.27	0
10.7	-20.27	0
10.72	-20.2	0
10.74	-20.19	0
10.76	-20.18	0
10.78	-20.15	0
10.8	-20.12	0
10.82	-20.08	0
10.84	-20.02	0
10.86	-20.03	0
10.88	-20.02	0
10.9	-20.01	0
10.92	-19.96	0
10.94	-19.93	0
10.96	-19.93	0
10.98	-19.9	0
11	-19.86	0
11.02	-19.86	0
11.04	-19.8	0
11.06	-19.8	0
11.08	-19.81	0
11.1	-19.78	0
11.12	-19.79	0
11.14	-19.73	0
11.16	-19.71	0
11.18	-19.69	0
11.2	-19.68	0
11.22	-19.66	0
11.24	-19.6	0
11.26	-19.59	0
11.28	-19.59	0
11.3	-19.54	0
11.32	-19.54	0
11.34	-19.5	0
11.36	-19.5	0
11.38	-19.48	0
11.4	-19.49	0
11.42	-19.47	0
11.44	-19.44	0
11.46	-19.45	0
11.48	-19.45	0
11.5	-19.45	0
11.52	-19.45	0
11.54	-19.44	0
11.56	-19.43	0
11.58	-19.43	0
11.6	-19.44	0
11.62	-19.42	0
11.64	-19.42	0
11.66	-19.43	0
11.68	-19.43	0
11.7	-19.44	0
11.72	-19.44	0
11.74	-19.44	0
11.76	-19.45	0
11.78	-19.47	0
11.8	-19.47	0
11.82	-19.48	0
11.84	-19.5	0
11.86	-19.5	0
11.88	-19.5	0
11.9	-19.5	0
11.92	-19.49	0
11.94	-19.47	0
11.96	-19.46	0
11.98	-19.45	-0
12	-19.45	0.006243
12.02	-19.46	0.02253
12.04	-19.4	0.0388
12.06	-19.39	0.06052
12.08	-19.36	0.07679
12.1	-19.33	0.1148
12.12	-19.27	0.1473
12.14	-19.18	0.1745
12.16	-19.09	0.1907
12.18	-18.94	0.2179
12.2	-18.77	0.2342
12.22	-18.62	0.2721
12.24	-18.33	0.3101
12.26	-18.07	0.3372
12.28	-17.71	0.3535
12.3	-17.42	0.3807
12.32	-17.08	0.4078
12.34	-16.51	0.4241
12.36	-16.07	0.4349
12.38	-15.38	0.4512
12.4	-14.88	0.462
12.42	-14.35	0.462
12.44	-13.49	0.462
12.46	-12.84	0.4675
12.48	-11.88	0.4837
12.5	-11.2	0.5
12.52	-10.49	0.5
12.54	-9.377	0.5
12.56	-8.655	0.5
12.58	-7.479	0.5
12.6	-6.668	0.5
12.62	-5.428	0.5
12.64	-4.572	0.5
12.66	-3.725	0.5
12.68	-2.443	0.5
12.7	-1.544	0.5
12.72	-0.6674	0.5
12.74	0.67	0.5
12.76	1.565	0.5
12.78	2.939	0.5
12.8	3.832	0.5
12.82	4.768	0.5
12.84	6.125	0.5
12.86	7.064	0.5
12.88	8.436	0.5
12.9	9.338	0.5
12.92	10.29	0.5
12.94	11.65	0.5
12.96	12.55	0.5
12.98	13.92	0.5
13	14.86	0.5
13.02	16.22	0.5
13.04	17.12	0.5
13.06	18.03	0.5
13.08	19.39	0.5
13.1	20.3	0.5
13.12	21.19	0.5
13.14	22.53	0.5
13.16	23.44	0.5
13.18	24.76	0.5
13.2	25.65	0.5
13.22	26.56	0.5
13.24	27.88	0.5
13.26	28.77	0.5
13.28	30.11	0.5
13.3	30.99	0.5
13.32	31.87	0.5
13.34	33.19	0.5
13.36	34.08	0.5
13.38	35.39	0.4946
13.4	36.28	0.4783
13.42	37.16	0.4349
13.44	38.46	0.3807
13.46	39.29	0.3101
13.48	40.57	0.2613
13.5	41.41	0.2287
13.52	42.14	0.2179
13.54	43.2	0.1907
13.56	43.84	0.1745
13.58	44.73	0.1473
13.6	45.3	0.08765
13.62	45.81	0.06052
13.64	46.56	0.0388
13.66	46.97	0.02253
13.68	47.58	-0
13.7	47.9	-0
13.72	48.15	-0
13.74	48.48	-0
13.76	48.67	-0
13.78	48.89	-0
13.8	48.99	-0
13.82	49.1	-0
13.84	49.2	-0
13.86	49.28	-0
13.88	49.3	-0.0008136
13.9	49.32	-0.0008136
13.92	49.28	-0.0008136
13.94	49.26	-0.006227
13.96	49.2	-0.006227
13.98	49.1	-0.006227
14	49.02	-0.02251
14.02	48.95	-0.02794
14.04	48.86	-0.03336
14.06	48.75	-0.04964
14.08	48.62	-0.06591
14.1	48.49	-0.08763
14.12	48.38	-0.09847
14.14	48.17	-0.1093
14.16	48.04	-0.1093
14.18	47.79	-0.1093
14.2	47.63	-0.1093
14.22	47.46	-0.1148
14.24	47.17	-0.1202
14.26	46.97	-0.131
14.28	46.68	-0.1365
14.3	46.44	-0.1473
14.32	46.21	-0.1527
14.34	45.88	-0.2233
14.36	45.66	-0.2667
14.38	45.28	-0.3047
14.4	45.03	-0.321
14.42	44.7	-0.3264
14.44	44.11	-0.3264
14.46	43.75	-0.3264
14.48	43.1	-0.3047
14.5	42.62	-0.2992
14.52	42.13	-0.2884
14.54	41.42	-0.283
14.56	40.93	-0.283
14.58	40.17	-0.283
14.6	39.69	-0.283
14.62	39.21	-0.283
14.64	38.43	-0.283
14.66	37.92	-0.283
14.68	37.13	-0.283
14.7	36.63	-0.283
14.72	36.08	-0.283
14.74	35.29	-0.283
14.76	34.76	-0.283
14.78	33.98	-0.2992
14.8	33.44	-0.3047
14.82	32.91	-0.3047
14.84	32.09	-0.3101
14.86	31.55	-0.321
14.88	30.73	-0.321
14.9	30.2	-0.321
14.92	29.63	-0.321
14.94	28.79	-0.321
14.96	28.22	-0.321
14.98	27.34	-0.3264
15	26.8	-0.3264
15.02	26.2	-0.3318
15.04	25.33	-0.3318
15.06	24.75	-0.3427
15.08	23.91	-0.3427
15.1	23.31	-0.3481
15.12	22.7	-0.3481
15.14	21.8	-0.3481
15.16	21.19	-0.3535
15.18	20.32	-0.3644
15.2	19.7	-0.3806
15.22	19.1	-0.3806
15.24	18.16	-0.3806
15.26	17.55	-0.3806
15.28	16.64	-0.3806
15.3	15.98	-0.3806
15.32	14.98	-0.3806
15.34	14.34	-0.3915
15.36	13.71	-0.4132
15.38	12.72	-0.4457
15.4	12.04	-0.4675
15.42	11.05	-0.4729
15.44	10.35	-0.4729
15.46	9.653	-0.4729
15.48	8.516	-0.4729
15.5	7.769	-0.4729
15.52	7.016	-0.4729
15.54	5.861	-0.4729
15.56	5.051	-0.4729
15.58	3.863	-0.4729
15.6	3.072	-0.4729
15.62	2.261	-0.4729
15.64	1.05	-0.4729
15.66	0.227	-0.4729
15.68	-0.9803	-0.4729
15.7	-1.806	-0.4729
15.72	-2.645	-0.4729
15.74	-3.879	-0.4729
15.76	-4.712	-0.4729
15.78	-5.968	-0.4729
15.8	-6.789	-0.4729
15.82	-7.642	-0.4729
15.84	-8.878	-0.4729
15.86	-9.708	-0.4729
15.88	-10.98	-0.4729
15.9	-11.84	-0.4729
15.92	-13.08	-0.4729
15.94	-13.91	-0.4729
15.96	-14.73	-0.4729
15.98	-16.01	-0.4729
16	-16.82	-0.4783
16.02	-17.66	-0.4783
16.04	-18.9	-0.4783
16.06	-19.73	-0.4783
16.08	-20.97	-0.4783
16.1	-21.8	-0.4783
16.12	-23	-0.4783
16.14	-23.81	-0.4783
16.16	-24.65	-0.4892
16.18	-25.87	-0.4892
16.2	-26.67	-0.4892
16.22	-27.9	-0.4946
16.24	-28.7	-0.5
16.26	-29.53	-0.5
16.28	-30.77	-0.5
16.3	-31.62	-0.5
16.32	-32.45	-0.5
16.34	-33.7	-0.5
16.36	-34.57	-0.5
16.38	-35.84	-0.5
16.4	-36.7	-0.5
16.42	-37.94	-0.5
16.44	-38.77	-0.5
16.46	-39.62	-0.5
16.48	-40.9	-0.5
16.5	-41.75	-0.5
16.52	-42.59	-0.5
16.54	-43.84	-0.5
16.56	-44.68	-0.5
16.58	-45.97	-0.5
16.6	-46.81	-0.5
16.62	-47.66	-0.5
